Domain,Group,Field,numpub
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Biophysics,13
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Biotechnology,1
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Cancer Research,39
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Cell Biology,45
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,7
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Developmental Biology,1
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Endocrinology,19
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Genetics,66
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,252
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Medicine,1
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Physiology,8
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Structural Biology,2
Life Sciences,Immunology and Microbiology,Applied Microbiology and Biotechnology,1
Life Sciences,Immunology and Microbiology,Immunology,70
Life Sciences,Immunology and Microbiology,Microbiology,12
Life Sciences,Immunology and Microbiology,Parasitology,13
Life Sciences,Immunology and Microbiology,Virology,7
Life Sciences,Neuroscience,Behavioral Neuroscience,3
Life Sciences,Neuroscience,Biological Psychiatry,1
Life Sciences,Neuroscience,Cellular and Molecular Neuroscience,33
Life Sciences,Neuroscience,Cognitive Neuroscience,58
Life Sciences,Neuroscience,Developmental Neuroscience,6
Life Sciences,Neuroscience,Endocrine and Autonomic Systems,35
Life Sciences,Neuroscience,Neurology,23
Life Sciences,Neuroscience,Sensory Systems,12
Life Sciences,"Pharmacology, Toxicology and Pharmaceutics",Pharmaceutical Science,1
Life Sciences,"Pharmacology, Toxicology and Pharmaceutics",Pharmacology,2
Life Sciences,"Pharmacology, Toxicology and Pharmaceutics",Toxicology,3
Physical Sciences,Chemical Engineering,Catalysis,2
Physical Sciences,Chemical Engineering,Fluid Flow and Transfer Processes,2
Physical Sciences,Chemistry,Electrochemistry,1
Physical Sciences,Chemistry,Inorganic Chemistry,13
Physical Sciences,Chemistry,Organic Chemistry,26
Physical Sciences,Chemistry,Physical and Theoretical Chemistry,3
Physical Sciences,Chemistry,Spectroscopy,40
Physical Sciences,Computer Science,Artificial Intelligence,41
Physical Sciences,Computer Science,Computational Theory and Mathematics,14
Physical Sciences,Computer Science,Computer Graphics and Computer-Aided Design,5
Physical Sciences,Computer Science,Computer Networks and Communications,34
Physical Sciences,Computer Science,Computer Science Applications,10
Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,41
Physical Sciences,Computer Science,Hardware and Architecture,14
Physical Sciences,Computer Science,Human-Computer Interaction,1
Physical Sciences,Computer Science,Information Systems,24
Physical Sciences,Computer Science,Signal Processing,9
Physical Sciences,Computer Science,Software,3
Physical Sciences,Earth and Planetary Sciences,Atmospheric Science,23
Physical Sciences,Earth and Planetary Sciences,Earth-Surface Processes,8
Physical Sciences,Earth and Planetary Sciences,Geochemistry and Petrology,1
Physical Sciences,Earth and Planetary Sciences,Geology,2
Physical Sciences,Earth and Planetary Sciences,Geophysics,2
Physical Sciences,Earth and Planetary Sciences,Oceanography,11
Physical Sciences,Earth and Planetary Sciences,Space and Planetary Science,2
Physical Sciences,Energy,"Renewable Energy, Sustainability and the Environment",20
Physical Sciences,Engineering,Aerospace Engineering,31
Physical Sciences,Engineering,Architecture,3
Physical Sciences,Engineering,Automotive Engineering,9
Physical Sciences,Engineering,Biomedical Engineering,84
Physical Sciences,Engineering,Building and Construction,6
Physical Sciences,Engineering,Civil and Structural Engineering,20
Physical Sciences,Engineering,Computational Mechanics,30
Physical Sciences,Engineering,Control and Systems Engineering,61
Physical Sciences,Engineering,Electrical and Electronic Engineering,116
Physical Sciences,Engineering,Industrial and Manufacturing Engineering,2
Physical Sciences,Engineering,Mechanical Engineering,40
Physical Sciences,Engineering,Mechanics of Materials,14
Physical Sciences,Engineering,Media Technology,8
Physical Sciences,Engineering,Ocean Engineering,12
Physical Sciences,Engineering,"Safety, Risk, Reliability and Quality",6
Physical Sciences,Environmental Science,Ecological Modeling,1
Physical Sciences,Environmental Science,Ecology,37
Physical Sciences,Environmental Science,Environmental Chemistry,14
Physical Sciences,Environmental Science,Environmental Engineering,17
Physical Sciences,Environmental Science,Global and Planetary Change,37
Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",14
Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,2
Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",11
Physical Sciences,Environmental Science,Nature and Landscape Conservation,13
Physical Sciences,Environmental Science,Water Science and Technology,9
Physical Sciences,Materials Science,Biomaterials,15
Physical Sciences,Materials Science,Ceramics and Composites,7
Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",16
Physical Sciences,Materials Science,Materials Chemistry,77
Physical Sciences,Materials Science,Metals and Alloys,5
Physical Sciences,Materials Science,Polymers and Plastics,13
Physical Sciences,Materials Science,"Surfaces, Coatings and Films",11
Physical Sciences,Mathematics,Algebra and Number Theory,10
Physical Sciences,Mathematics,Applied Mathematics,8
Physical Sciences,Mathematics,Discrete Mathematics and Combinatorics,8
Physical Sciences,Mathematics,Geometry and Topology,28
Physical Sciences,Mathematics,Mathematical Physics,16
Physical Sciences,Mathematics,Statistics and Probability,23
Physical Sciences,Mathematics,Theoretical Computer Science,1
Physical Sciences,Physics and Astronomy,Astronomy and Astrophysics,174
Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",80
Physical Sciences,Physics and Astronomy,Condensed Matter Physics,14
Physical Sciences,Physics and Astronomy,Instrumentation,2
Physical Sciences,Physics and Astronomy,Nuclear and High Energy Physics,62
Physical Sciences,Physics and Astronomy,Radiation,20
Physical Sciences,Physics and Astronomy,Statistical and Nonlinear Physics,4
Social Sciences,Arts and Humanities,Archeology,8
Social Sciences,Arts and Humanities,Classics,15
Social Sciences,Arts and Humanities,Conservation,6
Social Sciences,Arts and Humanities,General Arts and Humanities,1
Social Sciences,Arts and Humanities,History,28
Social Sciences,Arts and Humanities,History and Philosophy of Science,8
Social Sciences,Arts and Humanities,Language and Linguistics,11
Social Sciences,Arts and Humanities,Literature and Literary Theory,29
Social Sciences,Arts and Humanities,Museology,5
Social Sciences,Arts and Humanities,Music,9
Social Sciences,Arts and Humanities,Philosophy,23
Social Sciences,Arts and Humanities,Religious studies,14
Social Sciences,Arts and Humanities,Visual Arts and Performing Arts,15
Social Sciences,"Business, Management and Accounting",Accounting,40
Social Sciences,"Business, Management and Accounting",Management Information Systems,8
Social Sciences,"Business, Management and Accounting",Management of Technology and Innovation,11
Social Sciences,"Business, Management and Accounting",Marketing,25
Social Sciences,"Business, Management and Accounting",Organizational Behavior and Human Resource Management,13
Social Sciences,"Business, Management and Accounting",Strategy and Management,36
Social Sciences,"Business, Management and Accounting","Tourism, Leisure and Hospitality Management",1
Social Sciences,Decision Sciences,General Decision Sciences,3
Social Sciences,Decision Sciences,Information Systems and Management,16
Social Sciences,Decision Sciences,Management Science and Operations Research,18
Social Sciences,Decision Sciences,"Statistics, Probability and Uncertainty",8
Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,85
Social Sciences,"Economics, Econometrics and Finance",Finance,35
Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",21
Social Sciences,Psychology,Applied Psychology,7
Social Sciences,Psychology,Clinical Psychology,63
Social Sciences,Psychology,Developmental and Educational Psychology,43
Social Sciences,Psychology,Experimental and Cognitive Psychology,41
Social Sciences,Psychology,General Psychology,1
Social Sciences,Psychology,Social Psychology,60
Social Sciences,Social Sciences,Anthropology,42
Social Sciences,Social Sciences,Communication,12
Social Sciences,Social Sciences,Cultural Studies,13
Social Sciences,Social Sciences,Demography,14
Social Sciences,Social Sciences,Development,4
Social Sciences,Social Sciences,Education,121
Social Sciences,Social Sciences,Gender Studies,23
Social Sciences,Social Sciences,"Geography, Planning and Development",5
Social Sciences,Social Sciences,Health,27
Social Sciences,Social Sciences,Law,27
Social Sciences,Social Sciences,Library and Information Sciences,1
Social Sciences,Social Sciences,Linguistics and Language,11
Social Sciences,Social Sciences,Political Science and International Relations,110
Social Sciences,Social Sciences,Safety Research,29
Social Sciences,Social Sciences,Sociology and Political Science,155
Social Sciences,Social Sciences,Transportation,7
Social Sciences,Social Sciences,Urban Studies,7
