Domain,Group,Field,numpub
Social Sciences,Decision Sciences,"Statistics, Probability and Uncertainty",19
Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,140
Social Sciences,"Economics, Econometrics and Finance",Finance,79
Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",38
Social Sciences,Psychology,Applied Psychology,11
Social Sciences,Psychology,Clinical Psychology,75
Social Sciences,Psychology,Developmental and Educational Psychology,43
Social Sciences,Psychology,Experimental and Cognitive Psychology,53
Social Sciences,Psychology,General Psychology,1
Social Sciences,Psychology,Neuropsychology and Physiological Psychology,1
Social Sciences,Psychology,Social Psychology,83
Social Sciences,Social Sciences,Anthropology,43
Social Sciences,Social Sciences,Communication,29
Social Sciences,Social Sciences,Cultural Studies,9
Social Sciences,Social Sciences,Demography,18
Social Sciences,Social Sciences,Development,1
Social Sciences,Social Sciences,Education,152
Social Sciences,Social Sciences,Gender Studies,30
Social Sciences,Social Sciences,General Social Sciences,4
Social Sciences,Social Sciences,"Geography, Planning and Development",10
Social Sciences,Social Sciences,Health,22
Social Sciences,Social Sciences,Law,52
Social Sciences,Social Sciences,Political Science and International Relations,116
Social Sciences,Social Sciences,Public Administration,4
Social Sciences,Social Sciences,Safety Research,28
Social Sciences,Social Sciences,Sociology and Political Science,203
Social Sciences,Social Sciences,Transportation,12
Social Sciences,Social Sciences,Urban Studies,11
