Domain,Group,Field,numpub
Life Sciences,Agricultural and Biological Sciences,General Agricultural and Biological Sciences,5
Life Sciences,Agricultural and Biological Sciences,Insect Science,7
Life Sciences,Agricultural and Biological Sciences,Plant Science,30
Life Sciences,Agricultural and Biological Sciences,Soil Science,4
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Aging,2
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Biochemistry,9
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Biophysics,24
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Biotechnology,3
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Cancer Research,41
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Cell Biology,44
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Clinical Biochemistry,3
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Developmental Biology,4
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Endocrinology,11
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Genetics,117
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Biology,331
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Molecular Medicine,13
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Physiology,2
Life Sciences,"Biochemistry, Genetics and Molecular Biology",Structural Biology,2
Life Sciences,Immunology and Microbiology,Applied Microbiology and Biotechnology,1
Life Sciences,Immunology and Microbiology,Immunology,82
Life Sciences,Immunology and Microbiology,Microbiology,14
Life Sciences,Immunology and Microbiology,Parasitology,11
Life Sciences,Immunology and Microbiology,Virology,13
Life Sciences,Neuroscience,Behavioral Neuroscience,2
Life Sciences,Neuroscience,Cellular and Molecular Neuroscience,41
Life Sciences,Neuroscience,Cognitive Neuroscience,68
Life Sciences,Neuroscience,Developmental Neuroscience,12
Life Sciences,Neuroscience,Endocrine and Autonomic Systems,21
Life Sciences,Neuroscience,Neurology,22
Life Sciences,Neuroscience,Sensory Systems,10
Life Sciences,"Pharmacology, Toxicology and Pharmaceutics",Pharmaceutical Science,6
Life Sciences,"Pharmacology, Toxicology and Pharmaceutics",Pharmacology,8
Life Sciences,"Pharmacology, Toxicology and Pharmaceutics",Toxicology,4
Physical Sciences,Chemical Engineering,Fluid Flow and Transfer Processes,1
Physical Sciences,Chemistry,Analytical Chemistry,1
Physical Sciences,Chemistry,Electrochemistry,4
Physical Sciences,Chemistry,Inorganic Chemistry,11
Physical Sciences,Chemistry,Organic Chemistry,38
Physical Sciences,Chemistry,Physical and Theoretical Chemistry,6
Physical Sciences,Chemistry,Spectroscopy,33
Physical Sciences,Computer Science,Artificial Intelligence,141
Physical Sciences,Computer Science,Computational Theory and Mathematics,15
Physical Sciences,Computer Science,Computer Networks and Communications,46
Physical Sciences,Computer Science,Computer Science Applications,14
Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,43
Physical Sciences,Computer Science,Hardware and Architecture,12
Physical Sciences,Computer Science,Human-Computer Interaction,5
Physical Sciences,Computer Science,Information Systems,63
Physical Sciences,Computer Science,Signal Processing,18
Physical Sciences,Computer Science,Software,5
Physical Sciences,Earth and Planetary Sciences,Atmospheric Science,25
Physical Sciences,Earth and Planetary Sciences,Earth-Surface Processes,3
Physical Sciences,Earth and Planetary Sciences,Geochemistry and Petrology,1
Physical Sciences,Earth and Planetary Sciences,Geophysics,1
Physical Sciences,Earth and Planetary Sciences,Oceanography,20
Physical Sciences,Earth and Planetary Sciences,Paleontology,3
Physical Sciences,Earth and Planetary Sciences,Space and Planetary Science,2
Physical Sciences,Energy,Energy Engineering and Power Technology,1
Physical Sciences,Energy,"Renewable Energy, Sustainability and the Environment",21
Physical Sciences,Engineering,Aerospace Engineering,42
Physical Sciences,Engineering,Architecture,2
Physical Sciences,Engineering,Automotive Engineering,13
Physical Sciences,Engineering,Biomedical Engineering,111
Physical Sciences,Engineering,Building and Construction,18
Physical Sciences,Engineering,Civil and Structural Engineering,23
Physical Sciences,Engineering,Computational Mechanics,28
Physical Sciences,Engineering,Control and Systems Engineering,56
Physical Sciences,Engineering,Electrical and Electronic Engineering,146
Physical Sciences,Engineering,Industrial and Manufacturing Engineering,13
Physical Sciences,Engineering,Mechanical Engineering,26
Physical Sciences,Engineering,Mechanics of Materials,18
Physical Sciences,Engineering,Media Technology,8
Physical Sciences,Engineering,Ocean Engineering,13
Physical Sciences,Engineering,"Safety, Risk, Reliability and Quality",12
Physical Sciences,Environmental Science,Ecological Modeling,3
Physical Sciences,Environmental Science,Ecology,35
Physical Sciences,Environmental Science,Environmental Chemistry,11
Physical Sciences,Environmental Science,Environmental Engineering,28
Physical Sciences,Environmental Science,Global and Planetary Change,43
Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",25
Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,7
Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",7
Physical Sciences,Environmental Science,Nature and Landscape Conservation,6
Physical Sciences,Environmental Science,Pollution,9
Physical Sciences,Environmental Science,Water Science and Technology,15
Physical Sciences,Materials Science,Biomaterials,20
Physical Sciences,Materials Science,Ceramics and Composites,2
Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",13
Physical Sciences,Materials Science,Materials Chemistry,119
Physical Sciences,Materials Science,Metals and Alloys,7
Physical Sciences,Materials Science,Polymers and Plastics,9
Physical Sciences,Materials Science,"Surfaces, Coatings and Films",9
Physical Sciences,Mathematics,Algebra and Number Theory,10
Physical Sciences,Mathematics,Applied Mathematics,6
Physical Sciences,Mathematics,Computational Mathematics,11
Physical Sciences,Mathematics,Discrete Mathematics and Combinatorics,3
Physical Sciences,Mathematics,Geometry and Topology,39
Physical Sciences,Mathematics,Mathematical Physics,14
Physical Sciences,Mathematics,Modeling and Simulation,5
Physical Sciences,Mathematics,Statistics and Probability,40
Physical Sciences,Physics and Astronomy,Astronomy and Astrophysics,194
Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",60
Physical Sciences,Physics and Astronomy,Condensed Matter Physics,6
Physical Sciences,Physics and Astronomy,Instrumentation,10
Physical Sciences,Physics and Astronomy,Nuclear and High Energy Physics,24
Physical Sciences,Physics and Astronomy,Radiation,11
Physical Sciences,Physics and Astronomy,Statistical and Nonlinear Physics,14
Social Sciences,Arts and Humanities,Archeology,10
Social Sciences,Arts and Humanities,Classics,4
Social Sciences,Arts and Humanities,History,27
Social Sciences,Arts and Humanities,History and Philosophy of Science,21
Social Sciences,Arts and Humanities,Language and Linguistics,9
Social Sciences,Arts and Humanities,Literature and Literary Theory,19
Social Sciences,Arts and Humanities,Museology,3
Social Sciences,Arts and Humanities,Music,2
Social Sciences,Arts and Humanities,Philosophy,20
Social Sciences,Arts and Humanities,Religious studies,12
Social Sciences,Arts and Humanities,Visual Arts and Performing Arts,3
Social Sciences,"Business, Management and Accounting",Accounting,50
Social Sciences,"Business, Management and Accounting",Business and International Management,3
Social Sciences,"Business, Management and Accounting",Management Information Systems,29
Social Sciences,"Business, Management and Accounting",Management of Technology and Innovation,9
Social Sciences,"Business, Management and Accounting",Marketing,21
Social Sciences,"Business, Management and Accounting",Organizational Behavior and Human Resource Management,15
Social Sciences,"Business, Management and Accounting",Strategy and Management,37
Social Sciences,"Business, Management and Accounting","Tourism, Leisure and Hospitality Management",3
Social Sciences,Decision Sciences,General Decision Sciences,3
Social Sciences,Decision Sciences,Information Systems and Management,39
Social Sciences,Decision Sciences,Management Science and Operations Research,47
Social Sciences,Decision Sciences,"Statistics, Probability and Uncertainty",16
Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,107
Social Sciences,"Economics, Econometrics and Finance",Finance,43
Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",15
Social Sciences,Psychology,Applied Psychology,14
Social Sciences,Psychology,Clinical Psychology,70
Social Sciences,Psychology,Developmental and Educational Psychology,43
Social Sciences,Psychology,Experimental and Cognitive Psychology,49
Social Sciences,Psychology,Social Psychology,91
Social Sciences,Social Sciences,Anthropology,19
Social Sciences,Social Sciences,Communication,12
Social Sciences,Social Sciences,Cultural Studies,9
Social Sciences,Social Sciences,Demography,16
Social Sciences,Social Sciences,Development,2
Social Sciences,Social Sciences,Education,147
Social Sciences,Social Sciences,Gender Studies,20
Social Sciences,Social Sciences,General Social Sciences,2
Social Sciences,Social Sciences,"Geography, Planning and Development",5
Social Sciences,Social Sciences,Health,18
Social Sciences,Social Sciences,Law,38
Social Sciences,Social Sciences,Library and Information Sciences,1
Social Sciences,Social Sciences,Linguistics and Language,2
Social Sciences,Social Sciences,Political Science and International Relations,128
Social Sciences,Social Sciences,Public Administration,1
Social Sciences,Social Sciences,Safety Research,32
Social Sciences,Social Sciences,Sociology and Political Science,163
Social Sciences,Social Sciences,Transportation,11
Social Sciences,Social Sciences,Urban Studies,7
