Domain,Group,Field,numpub
Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",16
Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,1
Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",12
Physical Sciences,Environmental Science,Nature and Landscape Conservation,12
Physical Sciences,Environmental Science,Pollution,4
Physical Sciences,Environmental Science,Water Science and Technology,6
Physical Sciences,Materials Science,Biomaterials,6
Physical Sciences,Materials Science,Ceramics and Composites,6
Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",9
Physical Sciences,Materials Science,General Materials Science,1
Physical Sciences,Materials Science,Materials Chemistry,112
Physical Sciences,Materials Science,Polymers and Plastics,9
Physical Sciences,Materials Science,"Surfaces, Coatings and Films",8
Physical Sciences,Mathematics,Algebra and Number Theory,3
Physical Sciences,Mathematics,Applied Mathematics,16
Physical Sciences,Mathematics,Discrete Mathematics and Combinatorics,4
Physical Sciences,Mathematics,Geometry and Topology,17
Physical Sciences,Mathematics,Mathematical Physics,19
Physical Sciences,Mathematics,Modeling and Simulation,1
Physical Sciences,Mathematics,Statistics and Probability,23
Physical Sciences,Mathematics,Theoretical Computer Science,10
Physical Sciences,Physics and Astronomy,Astronomy and Astrophysics,151
Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",86
Physical Sciences,Physics and Astronomy,Condensed Matter Physics,18
Physical Sciences,Physics and Astronomy,Instrumentation,9
Physical Sciences,Physics and Astronomy,Nuclear and High Energy Physics,80
Physical Sciences,Physics and Astronomy,Radiation,13
Physical Sciences,Physics and Astronomy,Statistical and Nonlinear Physics,9
Social Sciences,Arts and Humanities,Archeology,6
Social Sciences,Arts and Humanities,Classics,6
Social Sciences,Arts and Humanities,Conservation,2
Social Sciences,Arts and Humanities,History,22
Social Sciences,Arts and Humanities,History and Philosophy of Science,13
Social Sciences,Arts and Humanities,Language and Linguistics,11
Social Sciences,Arts and Humanities,Literature and Literary Theory,20
Social Sciences,Arts and Humanities,Museology,1
Social Sciences,Arts and Humanities,Music,7
Social Sciences,Arts and Humanities,Philosophy,33
Social Sciences,Arts and Humanities,Religious studies,13
Social Sciences,Arts and Humanities,Visual Arts and Performing Arts,8
Social Sciences,"Business, Management and Accounting",Accounting,54
Social Sciences,"Business, Management and Accounting",Management Information Systems,15
Social Sciences,"Business, Management and Accounting",Management of Technology and Innovation,11
Social Sciences,"Business, Management and Accounting",Marketing,18
Social Sciences,"Business, Management and Accounting",Organizational Behavior and Human Resource Management,8
Social Sciences,"Business, Management and Accounting",Strategy and Management,34
Social Sciences,"Business, Management and Accounting","Tourism, Leisure and Hospitality Management",3
Social Sciences,Decision Sciences,General Decision Sciences,6
Social Sciences,Decision Sciences,Information Systems and Management,10
Social Sciences,Decision Sciences,Management Science and Operations Research,20
Social Sciences,Decision Sciences,"Statistics, Probability and Uncertainty",11
Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,92
Social Sciences,"Economics, Econometrics and Finance",Finance,57
Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",20
Social Sciences,Psychology,Applied Psychology,8
Social Sciences,Psychology,Clinical Psychology,52
Social Sciences,Psychology,Developmental and Educational Psychology,38
Social Sciences,Psychology,Experimental and Cognitive Psychology,35
Social Sciences,Psychology,General Psychology,4
Social Sciences,Psychology,Neuropsychology and Physiological Psychology,2
Social Sciences,Psychology,Social Psychology,58
Social Sciences,Social Sciences,Anthropology,28
Social Sciences,Social Sciences,Communication,15
Social Sciences,Social Sciences,Cultural Studies,6
Social Sciences,Social Sciences,Demography,15
Social Sciences,Social Sciences,Development,2
Social Sciences,Social Sciences,Education,112
Social Sciences,Social Sciences,Gender Studies,26
Social Sciences,Social Sciences,General Social Sciences,2
Social Sciences,Social Sciences,Health,14
Social Sciences,Social Sciences,Human Factors and Ergonomics,2
Social Sciences,Social Sciences,Law,26
Social Sciences,Social Sciences,Library and Information Sciences,3
Social Sciences,Social Sciences,Linguistics and Language,1
Social Sciences,Social Sciences,Political Science and International Relations,94
Social Sciences,Social Sciences,Safety Research,21
Social Sciences,Social Sciences,Sociology and Political Science,142
Social Sciences,Social Sciences,Transportation,4
Social Sciences,Social Sciences,Urban Studies,2
