Domain,Group,Field,numpub
Physical Sciences,Chemistry,Physical and Theoretical Chemistry,2
Physical Sciences,Chemistry,Spectroscopy,20
Physical Sciences,Computer Science,Artificial Intelligence,97
Physical Sciences,Computer Science,Computational Theory and Mathematics,13
Physical Sciences,Computer Science,Computer Graphics and Computer-Aided Design,1
Physical Sciences,Computer Science,Computer Networks and Communications,44
Physical Sciences,Computer Science,Computer Science Applications,15
Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,35
Physical Sciences,Computer Science,Hardware and Architecture,9
Physical Sciences,Computer Science,Human-Computer Interaction,4
Physical Sciences,Computer Science,Information Systems,48
Physical Sciences,Computer Science,Signal Processing,12
Physical Sciences,Computer Science,Software,1
Physical Sciences,Earth and Planetary Sciences,Atmospheric Science,37
Physical Sciences,Earth and Planetary Sciences,Earth-Surface Processes,2
Physical Sciences,Earth and Planetary Sciences,Geochemistry and Petrology,1
Physical Sciences,Earth and Planetary Sciences,Geology,4
Physical Sciences,Earth and Planetary Sciences,Geophysics,2
Physical Sciences,Earth and Planetary Sciences,Oceanography,25
Physical Sciences,Earth and Planetary Sciences,Paleontology,3
Physical Sciences,Earth and Planetary Sciences,Space and Planetary Science,1
Physical Sciences,Energy,"Renewable Energy, Sustainability and the Environment",18
Physical Sciences,Engineering,Aerospace Engineering,35
Physical Sciences,Engineering,Architecture,1
Physical Sciences,Engineering,Automotive Engineering,9
Physical Sciences,Engineering,Biomedical Engineering,105
Physical Sciences,Engineering,Building and Construction,11
Physical Sciences,Engineering,Civil and Structural Engineering,31
Physical Sciences,Engineering,Computational Mechanics,28
Physical Sciences,Engineering,Control and Systems Engineering,58
Physical Sciences,Engineering,Electrical and Electronic Engineering,149
Physical Sciences,Engineering,Industrial and Manufacturing Engineering,12
Physical Sciences,Engineering,Mechanical Engineering,45
Physical Sciences,Engineering,Mechanics of Materials,17
Physical Sciences,Engineering,Media Technology,20
Physical Sciences,Engineering,Ocean Engineering,7
Physical Sciences,Engineering,"Safety, Risk, Reliability and Quality",7
Physical Sciences,Environmental Science,Ecological Modeling,2
Physical Sciences,Environmental Science,Ecology,32
Physical Sciences,Environmental Science,Environmental Chemistry,8
Physical Sciences,Environmental Science,Environmental Engineering,16
Physical Sciences,Environmental Science,Global and Planetary Change,43
Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",12
Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,7
Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",5
Physical Sciences,Environmental Science,Nature and Landscape Conservation,11
Physical Sciences,Environmental Science,Pollution,12
Physical Sciences,Environmental Science,Water Science and Technology,13
Physical Sciences,Materials Science,Biomaterials,5
Physical Sciences,Materials Science,Ceramics and Composites,2
Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",14
Physical Sciences,Materials Science,Materials Chemistry,108
Physical Sciences,Materials Science,Metals and Alloys,5
Physical Sciences,Materials Science,Polymers and Plastics,8
Physical Sciences,Materials Science,"Surfaces, Coatings and Films",5
Physical Sciences,Mathematics,Algebra and Number Theory,7
Physical Sciences,Mathematics,Applied Mathematics,14
Physical Sciences,Mathematics,Computational Mathematics,4
Physical Sciences,Mathematics,Discrete Mathematics and Combinatorics,3
Physical Sciences,Mathematics,Geometry and Topology,29
Physical Sciences,Mathematics,Mathematical Physics,6
Physical Sciences,Mathematics,Modeling and Simulation,3
Physical Sciences,Mathematics,Numerical Analysis,1
Physical Sciences,Mathematics,Statistics and Probability,31
Physical Sciences,Mathematics,Theoretical Computer Science,1
Physical Sciences,Physics and Astronomy,Astronomy and Astrophysics,230
Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",67
Physical Sciences,Physics and Astronomy,Condensed Matter Physics,10
Physical Sciences,Physics and Astronomy,Instrumentation,5
Physical Sciences,Physics and Astronomy,Nuclear and High Energy Physics,55
Physical Sciences,Physics and Astronomy,Radiation,14
Physical Sciences,Physics and Astronomy,Statistical and Nonlinear Physics,15
Social Sciences,Arts and Humanities,Archeology,4
Social Sciences,Arts and Humanities,Classics,2
Social Sciences,Arts and Humanities,Conservation,2
Social Sciences,Arts and Humanities,History,16
Social Sciences,Arts and Humanities,History and Philosophy of Science,16
Social Sciences,Arts and Humanities,Language and Linguistics,6
Social Sciences,Arts and Humanities,Literature and Literary Theory,19
Social Sciences,Arts and Humanities,Music,8
Social Sciences,Arts and Humanities,Philosophy,28
Social Sciences,Arts and Humanities,Religious studies,9
Social Sciences,Arts and Humanities,Visual Arts and Performing Arts,10
Social Sciences,"Business, Management and Accounting",Accounting,43
Social Sciences,"Business, Management and Accounting",Business and International Management,3
Social Sciences,"Business, Management and Accounting",Management Information Systems,26
Social Sciences,"Business, Management and Accounting",Management of Technology and Innovation,16
Social Sciences,"Business, Management and Accounting",Marketing,16
Social Sciences,"Business, Management and Accounting",Organizational Behavior and Human Resource Management,14
Social Sciences,"Business, Management and Accounting",Strategy and Management,34
Social Sciences,"Business, Management and Accounting","Tourism, Leisure and Hospitality Management",2
Social Sciences,Decision Sciences,General Decision Sciences,8
Social Sciences,Decision Sciences,Information Systems and Management,32
Social Sciences,Decision Sciences,Management Science and Operations Research,35
Social Sciences,Decision Sciences,"Statistics, Probability and Uncertainty",16
Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,118
Social Sciences,"Economics, Econometrics and Finance",Finance,47
Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",26
Social Sciences,Psychology,Applied Psychology,23
Social Sciences,Psychology,Clinical Psychology,56
Social Sciences,Psychology,Developmental and Educational Psychology,27
Social Sciences,Psychology,Experimental and Cognitive Psychology,56
Social Sciences,Psychology,General Psychology,2
Social Sciences,Psychology,Neuropsychology and Physiological Psychology,3
Social Sciences,Psychology,Social Psychology,82
Social Sciences,Social Sciences,Anthropology,26
Social Sciences,Social Sciences,Communication,21
Social Sciences,Social Sciences,Cultural Studies,9
Social Sciences,Social Sciences,Demography,13
Social Sciences,Social Sciences,Development,5
Social Sciences,Social Sciences,Education,162
Social Sciences,Social Sciences,Gender Studies,31
Social Sciences,Social Sciences,General Social Sciences,4
Social Sciences,Social Sciences,"Geography, Planning and Development",4
Social Sciences,Social Sciences,Health,22
Social Sciences,Social Sciences,Human Factors and Ergonomics,1
Social Sciences,Social Sciences,Law,46
Social Sciences,Social Sciences,Library and Information Sciences,3
Social Sciences,Social Sciences,Political Science and International Relations,104
Social Sciences,Social Sciences,Public Administration,3
Social Sciences,Social Sciences,Safety Research,29
Social Sciences,Social Sciences,Sociology and Political Science,154
Social Sciences,Social Sciences,Transportation,10
Social Sciences,Social Sciences,Urban Studies,6
