Domain,Group,Field,numpub
Physical Sciences,Chemistry,Inorganic Chemistry,10
Physical Sciences,Chemistry,Organic Chemistry,28
Physical Sciences,Chemistry,Physical and Theoretical Chemistry,5
Physical Sciences,Chemistry,Spectroscopy,32
Physical Sciences,Computer Science,Artificial Intelligence,32
Physical Sciences,Computer Science,Computational Theory and Mathematics,11
Physical Sciences,Computer Science,Computer Graphics and Computer-Aided Design,4
Physical Sciences,Computer Science,Computer Networks and Communications,56
Physical Sciences,Computer Science,Computer Science Applications,7
Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,19
Physical Sciences,Computer Science,Hardware and Architecture,22
Physical Sciences,Computer Science,Human-Computer Interaction,1
Physical Sciences,Computer Science,Information Systems,38
Physical Sciences,Computer Science,Signal Processing,3
Physical Sciences,Computer Science,Software,15
Physical Sciences,Earth and Planetary Sciences,Atmospheric Science,30
Physical Sciences,Earth and Planetary Sciences,Earth-Surface Processes,10
Physical Sciences,Earth and Planetary Sciences,Geophysics,1
Physical Sciences,Earth and Planetary Sciences,Oceanography,13
Physical Sciences,Earth and Planetary Sciences,Paleontology,2
Physical Sciences,Energy,"Renewable Energy, Sustainability and the Environment",15
Physical Sciences,Engineering,Aerospace Engineering,20
Physical Sciences,Engineering,Architecture,7
Physical Sciences,Engineering,Automotive Engineering,9
Physical Sciences,Engineering,Biomedical Engineering,75
Physical Sciences,Engineering,Building and Construction,12
Physical Sciences,Engineering,Civil and Structural Engineering,14
Physical Sciences,Engineering,Computational Mechanics,13
Physical Sciences,Engineering,Control and Systems Engineering,53
Physical Sciences,Engineering,Electrical and Electronic Engineering,102
Physical Sciences,Engineering,Industrial and Manufacturing Engineering,7
Physical Sciences,Engineering,Mechanical Engineering,23
Physical Sciences,Engineering,Mechanics of Materials,7
Physical Sciences,Engineering,Media Technology,8
Physical Sciences,Engineering,Ocean Engineering,7
Physical Sciences,Engineering,"Safety, Risk, Reliability and Quality",10
Physical Sciences,Environmental Science,Ecological Modeling,2
Physical Sciences,Environmental Science,Ecology,25
Physical Sciences,Environmental Science,Environmental Chemistry,10
Physical Sciences,Environmental Science,Environmental Engineering,5
Physical Sciences,Environmental Science,Global and Planetary Change,31
Physical Sciences,Environmental Science,"Health, Toxicology and Mutagenesis",13
Physical Sciences,Environmental Science,Industrial and Manufacturing Engineering,2
Physical Sciences,Environmental Science,"Management, Monitoring, Policy and Law",9
Physical Sciences,Environmental Science,Nature and Landscape Conservation,11
Physical Sciences,Environmental Science,Pollution,6
Physical Sciences,Environmental Science,Water Science and Technology,6
Physical Sciences,Materials Science,Biomaterials,17
Physical Sciences,Materials Science,Ceramics and Composites,1
Physical Sciences,Materials Science,"Electronic, Optical and Magnetic Materials",10
Physical Sciences,Materials Science,Materials Chemistry,69
Physical Sciences,Materials Science,Metals and Alloys,1
Physical Sciences,Materials Science,Polymers and Plastics,6
Physical Sciences,Materials Science,"Surfaces, Coatings and Films",9
Physical Sciences,Mathematics,Algebra and Number Theory,6
Physical Sciences,Mathematics,Applied Mathematics,11
Physical Sciences,Mathematics,Discrete Mathematics and Combinatorics,5
Physical Sciences,Mathematics,Geometry and Topology,17
Physical Sciences,Mathematics,Mathematical Physics,19
Physical Sciences,Mathematics,Modeling and Simulation,1
Physical Sciences,Mathematics,Statistics and Probability,11
Physical Sciences,Physics and Astronomy,Astronomy and Astrophysics,159
Physical Sciences,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",65
Physical Sciences,Physics and Astronomy,Condensed Matter Physics,13
Physical Sciences,Physics and Astronomy,Instrumentation,7
Physical Sciences,Physics and Astronomy,Nuclear and High Energy Physics,61
Physical Sciences,Physics and Astronomy,Radiation,16
Physical Sciences,Physics and Astronomy,Statistical and Nonlinear Physics,9
Social Sciences,Arts and Humanities,Archeology,7
Social Sciences,Arts and Humanities,Classics,3
Social Sciences,Arts and Humanities,History,16
Social Sciences,Arts and Humanities,History and Philosophy of Science,8
Social Sciences,Arts and Humanities,Language and Linguistics,12
Social Sciences,Arts and Humanities,Literature and Literary Theory,23
Social Sciences,Arts and Humanities,Museology,3
Social Sciences,Arts and Humanities,Music,4
Social Sciences,Arts and Humanities,Philosophy,23
Social Sciences,Arts and Humanities,Religious studies,9
Social Sciences,Arts and Humanities,Visual Arts and Performing Arts,4
Social Sciences,"Business, Management and Accounting",Accounting,58
Social Sciences,"Business, Management and Accounting",Business and International Management,5
Social Sciences,"Business, Management and Accounting",Management Information Systems,19
Social Sciences,"Business, Management and Accounting",Management of Technology and Innovation,29
Social Sciences,"Business, Management and Accounting",Marketing,24
Social Sciences,"Business, Management and Accounting",Organizational Behavior and Human Resource Management,23
Social Sciences,"Business, Management and Accounting",Strategy and Management,59
Social Sciences,"Business, Management and Accounting","Tourism, Leisure and Hospitality Management",1
Social Sciences,Decision Sciences,General Decision Sciences,4
Social Sciences,Decision Sciences,Information Systems and Management,17
Social Sciences,Decision Sciences,Management Science and Operations Research,31
Social Sciences,Decision Sciences,"Statistics, Probability and Uncertainty",9
Social Sciences,"Economics, Econometrics and Finance",Economics and Econometrics,104
Social Sciences,"Economics, Econometrics and Finance",Finance,43
Social Sciences,"Economics, Econometrics and Finance","General Economics, Econometrics and Finance",30
Social Sciences,Psychology,Applied Psychology,9
Social Sciences,Psychology,Clinical Psychology,34
Social Sciences,Psychology,Developmental and Educational Psychology,40
Social Sciences,Psychology,Experimental and Cognitive Psychology,22
Social Sciences,Psychology,Neuropsychology and Physiological Psychology,3
Social Sciences,Psychology,Social Psychology,74
Social Sciences,Social Sciences,Anthropology,29
Social Sciences,Social Sciences,Communication,9
Social Sciences,Social Sciences,Cultural Studies,12
Social Sciences,Social Sciences,Demography,14
Social Sciences,Social Sciences,Development,2
Social Sciences,Social Sciences,Education,92
Social Sciences,Social Sciences,Gender Studies,20
Social Sciences,Social Sciences,General Social Sciences,1
Social Sciences,Social Sciences,"Geography, Planning and Development",3
Social Sciences,Social Sciences,Health,8
Social Sciences,Social Sciences,Law,26
Social Sciences,Social Sciences,Library and Information Sciences,2
Social Sciences,Social Sciences,Linguistics and Language,1
Social Sciences,Social Sciences,Political Science and International Relations,94
Social Sciences,Social Sciences,Public Administration,1
Social Sciences,Social Sciences,Safety Research,17
Social Sciences,Social Sciences,Sociology and Political Science,119
Social Sciences,Social Sciences,Transportation,3
